SUM([nb_comments]+[likes])/COUNT([image_url]);Number of Records;Created Time;Filter;Image URL;latitude;Number of likes;Link;Location;longitude;number of Comments;Tags;Text;Username
813;1;11/06/2017 1:05:21 a.m.;Normal;https://scontent.cdninstagram.com/vp/1d9fa096426519fe8d93f461c51b45ae/5AB34615/t51.2885-15/s320x320/e15/19050550_862956880520000_5259731948430950400_n.jpg;0;803;https://www.instagram.com/p/BVLiIAXBpf7/;;0;10;;"Nuevos tops doble faz, úsalos por un lado o por el otro y crea tu propio look. 🌊 
Disponibles en nuestro catálogo, tiendas Leonisa y Tienda Online";leonisa
455;1;10/06/2017 8:09:08 p.m.;Normal;https://scontent.cdninstagram.com/vp/93587ec16ac74f0869ca7a0e5dae1bcc/5AB37B64/t51.2885-15/s320x320/e15/19050249_270397183368286_6904739877753978880_n.jpg;0;454;https://www.instagram.com/p/BVLAObhh1rB/;;0;1;leonisa;Actitud de verano = Actitud de fin de semana. Nueva colección swimwear en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa;leonisa
578;1;9/06/2017 9:52:40 p.m.;Normal;https://scontent.cdninstagram.com/vp/fefd6d8054678c3b9fcaba239eb23e28/5B4BE5B6/t51.2885-15/s320x320/e35/18948064_1583943241676129_9182461489812865024_n.jpg;0;567;https://www.instagram.com/p/BVInR3FBhqU/;;0;11;;Y con 1.350 likes te presentamos el vestido de baño ganador del grupo 2, cómpralo con 30% de descuento desde el 9 hasta el 15 de junio de 2017 en nuestras tiendas Leonisa Colombia y en tienda Online.;leonisa
267;1;8/06/2017 11:28:38 p.m.;Normal;https://scontent.cdninstagram.com/vp/9a95d3594a88e29eb1966fb491da4392/5AB33594/t51.2885-15/s320x320/e15/18949478_1402672483173442_5194628078243938304_n.jpg;0;266;https://www.instagram.com/p/BVGNdx6But2/;;0;1;;Get the summer look • Nuevas salidas de baño infaltables para tus vacaciones. Encuéntralas en nuestro catálogo, tiendas Leonisa y tienda Online.;leonisa
888;1;8/06/2017 5:13:02 p.m.;Normal;https://scontent.cdninstagram.com/vp/5c79816c3aea0879e9a5d34abb145a53/5B2D288C/t51.2885-15/s320x320/e35/18947777_630083703864378_2092735188776779776_n.jpg;0;877;https://www.instagram.com/p/BVFie0Shz7l/;;0;11;;Para ti que no quieres verte igual, la nueva colección te va a encantar ❤️ .Encuentra desde ya nuevos vestidos de baño en nuestro catálogo, tiendas Leonisa y tienda Online.;leonisa
1563;1;7/06/2017 5:17:42 p.m.;Normal;https://scontent.cdninstagram.com/vp/4fbfe1f41439d7e4437dabd41c938a39/5B28AA4F/t51.2885-15/s320x320/e35/18879607_647638648769056_1953705078770630656_n.jpg;0;1526;https://www.instagram.com/p/BVC-OIzBi_D/;;0;37;leonisa;"¿Te encanta? VOTA por él

Si te gusta este vestido de baño, dale like y si es la foto más votada de este grupo entre hoy y mañana, tendrá el 30% de descuento, desde el 9 hasta el 15 de junio de 2017 en nuestras tiendas Leonisa Colombia y  tienda Online. Para más información ingresa a nuestra nota en Facebook. #leonisa";leonisa
1015;1;7/06/2017 5:17:25 p.m.;Normal;https://scontent.cdninstagram.com/vp/e30eb07d4c0c54fbbe4ac4a195cee2fd/5B33D4CF/t51.2885-15/s320x320/e35/18889054_250528918761715_8769287744766607360_n.jpg;0;1005;https://www.instagram.com/p/BVC-MHChL_o/;;0;10;leonisa;"¿Te encanta? VOTA por él

Si te gusta este vestido de baño, dale like y si es la foto más votada de este grupo entre hoy y mañana, tendrá el 30% de descuento, desde el 9 hasta el 15 de junio de 2017 en nuestras tiendas Leonisa Colombia y  tienda Online. Para más información ingresa a nuestra nota en Facebook. #leonisa";leonisa
1208;1;7/06/2017 5:17:02 p.m.;Normal;https://scontent.cdninstagram.com/vp/ec0633c0423a351173030147d3116d14/5B4BFEF8/t51.2885-15/s320x320/e35/18950019_1718586348168193_2933582681734119424_n.jpg;0;1188;https://www.instagram.com/p/BVC-JS7hZCC/;;0;20;leonisa;"¿Te encanta? VOTA por él

Si te gusta este vestido de baño, dale like y si es la foto más votada de este grupo entre hoy y mañana, tendrá el 30% de descuento, desde el 9 hasta el 15 de junio de 2017 en nuestras tiendas Leonisa Colombia y  tienda Online. Para más información ingresa a nuestra nota en Facebook. #leonisa";leonisa
247;1;7/06/2017 1:02:21 a.m.;Normal;https://scontent.cdninstagram.com/vp/da7824704d053fc5a0ea1430582e6846/5AB33D04/t51.2885-15/s320x320/e15/18879713_304740606615229_6914610571593646080_n.jpg;0;246;https://www.instagram.com/p/BVBOmbYBOd4/;;0;1;leonisa;¡Por fin vacaciones! Tiempo de renovar tu look de verano. Encuentra la nueva colección swimwear en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa;leonisa
912;1;6/06/2017 2:21:12 a.m.;Normal;https://scontent.cdninstagram.com/vp/d669061cae7dff27094d863c0979aa8d/5B43DA4B/t51.2885-15/s320x320/e35/18879778_279036285902487_8708339783719452672_n.jpg;0;900;https://www.instagram.com/p/BU-y1GChiwo/;;0;12;;Nuevas siluetas y prints llenos de color. Encuentra lo mejor para tus vacaciones en nuestro catálogo, tiendas Leonisa y Tienda Online.;leonisa
352;1;5/06/2017 5:38:59 p.m.;Normal;https://scontent.cdninstagram.com/vp/6630643a81f7e4159df1242241981fcc/5AB369F9/t51.2885-15/s320x320/e15/18889022_769209176590612_1258403474740084736_n.jpg;0;349;https://www.instagram.com/p/BU93ETshXNL/;;0;3;leonisa;¡Nueva colección swimwear! Todo para el verano☀️. Encuéntrala desde ya en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa;leonisa
445;1;5/06/2017 1:00:33 a.m.;Normal;https://scontent.cdninstagram.com/vp/b6c06c50771d33e8bea22a90129b08f1/5B440980/t51.2885-15/s320x320/e35/18723690_1727270110636011_7075088236447531008_n.jpg;0;439;https://www.instagram.com/p/BU8EzjvBH_O/;;0;6;comotuninguna,leonisa;Te van a encantar ❤️ Nuevos strapless en colores vibrantes. Encuentra la colección completa en nuestro catálogo, tiendas Leonisa y tienda Online (link en la bio👆🏼). #leonisa #comotuninguna;leonisa
370;1;3/06/2017 11:55:53 p.m.;Normal;https://scontent.cdninstagram.com/vp/f9a656a05fbe411924f17b7fd8a5d678/5AB37455/t51.2885-15/s320x320/e15/18889005_301332996993035_4092761343805882368_n.jpg;0;368;https://www.instagram.com/p/BU5YnAjhWEN/;;0;2;comotuninguna,leonisa;¡Muévete como quieras! Atrévete a llevar un look strapless lleno de color. Encuéntralos en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa #comotuninguna;leonisa
379;1;3/06/2017 1:55:52 a.m.;Normal;https://scontent.cdninstagram.com/vp/02855b61de1361cb525e63657ae74425/5B496E90/t51.2885-15/s320x320/e35/18947372_1321623734552591_8744044199038418944_n.jpg;0;378;https://www.instagram.com/p/BU3BjAQBPtS/;;0;1;leonisa;Welcome weekend! Antójate de los strapless perfectos para el fin de semana. Encuentra la nueva colección en nuestro catálogo, tiendas Leonisa y tienda Online.	#leonisa;leonisa
847;1;2/06/2017 9:56:33 p.m.;Normal;https://scontent.cdninstagram.com/vp/f0fbb731b46c914ab26d35f557b6d60f/5B3F0736/t51.2885-15/s320x320/e35/18808791_318890878531745_7692140097600225280_n.jpg;0;841;https://www.instagram.com/p/BU2mKMxhefN/;;0;6;leonisa;Y con 2.281 likes te presentamos el vestido de baño ganador del grupo 1, cómpralo con 30% de descuento desde el 2 hasta el 8 de junio de 2017 en nuestras tiendas Leonisa y tienda Online Colombia. #leonisa;leonisa
819;1;2/06/2017 1:15:11 a.m.;Normal;https://scontent.cdninstagram.com/vp/7973d696da3ca21c4056a4a801a77fb0/5B75ABB5/t51.2885-15/s320x320/e35/18812460_315703992193969_8775778363768832000_n.jpg;0;813;https://www.instagram.com/p/BU0YGHEBC4k/;;0;6;leonisa;Todo el color del verano está en nuestros nuevos strapless y panties. ¡Combínalos como quieras! Disponibles en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa;leonisa
381;1;1/06/2017 6:15:07 p.m.;Normal;https://scontent.cdninstagram.com/vp/23af5a4fdbfc854047efd6450e519521/5B46E2CB/t51.2885-15/s320x320/e35/18723530_275675396174462_407332112782327808_n.jpg;0;379;https://www.instagram.com/p/BUzoBeMhf_E/;;0;2;;Backstage moments 📸 Así vivimos una producción llena de color, encuentra la colección completa en nuestro catálogo, tiendas Leonisa y tienda Online.;leonisa
557;1;31/05/2017 5:31:08 p.m.;Normal;https://scontent.cdninstagram.com/vp/d545f82d30de51fe547dd6bf722b0e6a/5B2E1062/t51.2885-15/s320x320/e35/18809401_843843945770850_3987143588281581568_n.jpg;0;552;https://www.instagram.com/p/BUw-Me2B2JI/;;0;5;leonisa;"¿Te encanta? VOTA por él.

Si te gusta este vestido de baño, dale like y si es la foto más votada de este grupo entre hoy y mañana, tendrá el 30% de descuento desde el 2 hasta el 8 de junio de 2017 en nuestras tiendas Leonisa Colombia, tienda Online Colombia.
Para más información ingresa a nuestra nota en Facebook. #leonisa";leonisa
816;1;31/05/2017 5:31:00 p.m.;Normal;https://scontent.cdninstagram.com/vp/1a84d4b10938f5035a32bd42b0fd9438/5B2C926B/t51.2885-15/s320x320/e35/18722677_420124335039289_4309852935388397568_n.jpg;0;807;https://www.instagram.com/p/BUw-LcXBWhg/;;0;9;leonisa;"¿Te encanta? VOTA por él.

Si te gusta este vestido de baño, dale like y si es la foto más votada de este grupo entre hoy y mañana, tendrá el 30% de descuento desde el 2 hasta el 8 de junio de 2017 en nuestras tiendas Leonisa Colombia, tienda Online Colombia.
Para más información ingresa a nuestra nota en Facebook. #leonisa";leonisa
2635;1;31/05/2017 5:30:39 p.m.;Normal;https://scontent.cdninstagram.com/vp/768f9e92e6cfe4028898946a7f1548bd/5B75AF72/t51.2885-15/s320x320/e35/18723381_120740921838469_2066861549871431680_n.jpg;0;2592;https://www.instagram.com/p/BUw-I5VBJk6/;;0;43;leonisa;"¿Te encanta? VOTA por él.

Si te gusta este vestido de baño, dale like y si es la foto más votada de este grupo entre hoy y mañana, tendrá el 30% de descuento desde el 2 hasta el 8 de junio de 2017 en nuestras tiendas Leonisa Colombia, tienda Online Colombia.
Para más información ingresa a nuestra nota en Facebook. #leonisa";leonisa
595;1;31/05/2017 12:38:07 a.m.;Normal;https://scontent.cdninstagram.com/vp/80b94d99502e658755a17db57268bf77/5B75A330/t51.2885-15/s320x320/e35/18809057_1460037857629040_2665098610999296000_n.jpg;0;593;https://www.instagram.com/p/BUvKQ5ThFvE/;;0;2;comotuninguna,leonisa;¡Actitud a COLOR!  Encuentra desde ya la nueva colección de bras strapless en colores vibrantes en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa #comotuninguna;leonisa
527;1;30/05/2017 12:20:41 a.m.;Normal;https://scontent.cdninstagram.com/vp/45d066d33f34319b2dcccfc2e57058ad/5AB343C4/t51.2885-15/s320x320/e15/18809579_1976013912628725_115534573017759744_n.jpg;0;524;https://www.instagram.com/p/BUsjeV9BYmN/;;0;3;comotuninguna,leonisa;SUMMER VIBES • Temporada de strapless y color. #leonisa #comotuninguna;leonisa
676;1;29/05/2017 5:36:31 p.m.;Normal;https://scontent.cdninstagram.com/vp/fb28c36ff90cf67086337a14308fa82d/5B44A206/t51.2885-15/s320x320/e35/18723220_301959016882587_7956259592504082432_n.jpg;0;673;https://www.instagram.com/p/BUr1OHtBsOY/;;0;3;comotuninguna,leonisa;Have fun with colors! Nuevos strapless en los colores de la temporada. Encuéntralos en nuestro catálogo, tiendas Leonisa y tienda Online. #leonisa #comotuninguna;leonisa
339;1;29/05/2017 12:15:53 a.m.;Normal;https://scontent.cdninstagram.com/vp/7a589948ba70f2217646115b44d1fac7/5B404625/t51.2885-15/s320x320/e35/18722250_944300645711274_7984458926135443456_n.jpg;0;333;https://www.instagram.com/p/BUp-IO1BR64/;;0;6;;Bling for Days ✨Brilla todos los días con nuestra nueva colección de accesorios. Disponible en tiendas Leonisa y tienda Online.;leonisa
803;1;28/05/2017 1:01:19 a.m.;Normal;https://scontent.cdninstagram.com/vp/6b205968270b3a730edc288be3fbbe90/5B2F4EF0/t51.2885-15/s320x320/e35/18646025_1947561508861430_5474692836802691072_n.jpg;0;802;https://www.instagram.com/p/BUneiHUB8Rl/;;0;1;;NEW ACCESSORIES! El toque final para un outfit perfecto👌🏼Encuentra nuestra nueva colección en tiendas Leonisa y tienda Online.;leonisa
426;1;27/05/2017 12:43:56 a.m.;Normal;https://scontent.cdninstagram.com/vp/1d928af2e2f75efce6b440ea8c3990fc/5B473AE5/t51.2885-15/s320x320/e35/18646684_1222076221253030_5228491387111997440_n.jpg;0;426;https://www.instagram.com/p/BUk3v-IB6aN/;;0;0;;Completa tu look de viernes con el brillo de nuestros accesorios y el encaje más sexy. Encuéntralos en tiendas Leonisa y Tienda Online.;leonisa
308;1;25/05/2017 7:57:37 p.m.;Normal;https://scontent.cdninstagram.com/vp/9669ff251f6627c9f0f816e4dcf90157/5B32C24F/t51.2885-15/s320x320/e35/18644750_1093883087384902_5826435471340732416_n.jpg;0;302;https://www.instagram.com/p/BUhyMDAh4UU/;;0;6;leonisa;¿Buscas un toque perfecto para tus outfits? Conoce nuestra nueva colección de accesorios y enamórate de todo. Encuéntralos en tiendas Leonisa y tienda Online. #leonisa;leonisa
401;1;25/05/2017 2:28:38 a.m.;Normal;https://scontent.cdninstagram.com/vp/d77992d92fbebd000af07cef082c82fa/5B290920/t51.2885-15/s320x320/e35/18646365_1395962417138239_6637037022915592192_n.jpg;0;397;https://www.instagram.com/p/BUf6JCjh4TF/;;0;4;leonisa;Bralettes + accesorios : la combinación perfecta. Enamórate de nuestros nuevos accesorios y llévatelos todos. #leonisa;leonisa
453;1;25/05/2017 12:10:11 a.m.;Normal;https://scontent.cdninstagram.com/vp/28c62b5e4d1e5dceeb8a61d8179afe32/5B3AD6D2/t51.2885-15/s320x320/e35/18646156_438782979826204_3163017051547631616_n.jpg;0;446;https://www.instagram.com/p/BUfqS_9hE2D/;;0;7;leonisa;Shine bright! ⭐️Nueva colección de accesorios, dale un toque especial a todos tus looks. Encuéntralos en nuestras tiendas Leonisa y Tienda Online. #leonisa;leonisa
474;1;23/05/2017 11:12:32 p.m.;Normal;https://scontent.cdninstagram.com/vp/9d6b0d6d033ac3e0da8121287ffca5c7/5B32998C/t51.2885-15/s320x320/e35/18581175_1942136612730605_3636557519716876288_n.jpg;0;473;https://www.instagram.com/p/BUc-59thKkf/;;0;1;;"¡Felicidad por millones! Participa por uno de los 10 bonos Leonisa de $1.000.000 que tenemos para ti.

Es muy fácil:

1. Compra una o más unidades de trajes de baño o salidas de baño, entre el 22 de mayo y el 1 de julio de 2017. Campaña 8 y 9 de 2017.

2. Registra tus datos y los códigos de tu prenda ingresando a
http://www.leonisa.com/felicidadpormillones/ *Actividad válida solo para Colombia.";leonisa
807;1;22/05/2017 11:43:44 p.m.;Normal;https://scontent.cdninstagram.com/vp/667b78fcb43aa515ea2be8a759aa4264/5B432A12/t51.2885-15/s320x320/e35/18580429_423211134713486_6975087391908298752_n.jpg;0;805;https://www.instagram.com/p/BUadrf2hTK2/;;0;2;;"¡Felicidad por millones! Participa por uno de los 10 bonos Leonisa de $1.000.000 que tenemos para ti.

Es muy fácil:

1. Compra una o más unidades de trajes de baño o salidas de baño, entre el 22 de mayo y el 1 de julio de 2017. Campaña 8 y 9 de 2017.

2. Registra tus datos y los códigos de tu prenda ingresando a
http://www.leonisa.com/felicidadpormillones/ *Actividad válida solo para Colombia.";leonisa
557;1;21/05/2017 11:18:17 p.m.;Normal;https://scontent.cdninstagram.com/vp/0a75a6374e27f35bdeb9128b5169816c/5B3A4970/t51.2885-15/s320x320/e35/18645879_136975563515471_1373954334273830912_n.jpg;0;553;https://www.instagram.com/p/BUX1-PYh0x7/;;0;4;;"¡Felicidad por millones! Participa por uno de los 10 bonos Leonisa de $1.000.000 que tenemos para ti.

Es muy fácil:

1. Compra una o más unidades de trajes de baño o salidas de baño, entre el 22 de mayo y
el 1 de julio de 2017. Campaña 8 y 9 de 2017.

2. Registra tus datos y los códigos de tu prenda ingresando a
http://www.leonisa.com/felicidadpormillones/ *Actividad válida solo para Colombia";leonisa
918;1;20/05/2017 11:58:34 p.m.;Normal;https://scontent.cdninstagram.com/vp/0e59064e38636f8f84088a76c83a4ce3/5B34F19A/t51.2885-15/s320x320/e35/18513951_332429450508072_6754702230424649728_n.jpg;0;914;https://www.instagram.com/p/BUVVydOB73V/;;0;4;;Siéntete segura todos los días, con la comodidad de nuestros básicos. Bras y panties perfectos para cada estilo.;leonisa
377;1;19/05/2017 11:01:00 p.m.;Normal;https://scontent.cdninstagram.com/vp/27d278545e0b3ea71dc7062fb1d5ac43/5AB309EA/t51.2885-15/s320x320/e15/18513545_461229070885020_6732696462972420096_n.jpg;0;376;https://www.instagram.com/p/BUSqZ_VBtc4/;;0;1;;Black & White… Básicos infaltables en tu clóset. Encuéntralos en nuestro catálogo, tiendas Leonisa y Tienda Online (link en la bio👆🏼);leonisa
641;1;19/05/2017 12:29:51 a.m.;Normal;https://scontent.cdninstagram.com/vp/475cbf65ea85645864cc77ef4a713889/5B39CC6D/t51.2885-15/s320x320/e35/18512678_1923663791209807_1039727624340897792_n.jpg;0;633;https://www.instagram.com/p/BUQPx0ohWSN/;;0;8;;Reinventa tu estilo cada día con los básicos que adoras. Encuéntralos en nuestro catálogo, tiendas Leonisa y tienda Online (link en la bio 👆🏼);leonisa
323;1;18/05/2017 2:46:05 a.m.;Normal;https://scontent.cdninstagram.com/vp/64cac0bf30e4e73cfb985c750753978c/5B2E99E8/t51.2885-15/s320x320/e35/18579686_456110881388739_8699297099444912128_n.jpg;0;321;https://www.instagram.com/p/BUN6kt-hRSl/;;0;2;srtacolombia;A la #SrtaColombia @laurabarjum la hace única su sentido del humor. Así se vivió nuestra inauguración en El Tesoro, con su visita a la tienda.;leonisa
371;1;17/05/2017 6:50:17 p.m.;Normal;https://scontent.cdninstagram.com/vp/68da3816d19c72c027c80de87fd4e2cf/5AB43B37/t51.2885-15/s320x320/e15/18444780_1774688446175783_305385931525849088_n.jpg;0;367;https://www.instagram.com/p/BUNEH2zBpc8/;;0;4;;Revive lo mejor de nuestro evento de inauguración en @eltesoromedellin . Te invitamos a conocer esta nueva tienda, que te encantará.;leonisa
618;1;17/05/2017 12:09:23 a.m.;Normal;https://scontent.cdninstagram.com/vp/f08df7c5e72a7524f63d23d64590d9c1/5B48068F/t51.2885-15/s320x320/e35/18444326_131887777360531_2509990806316646400_n.jpg;0;616;https://www.instagram.com/p/BULD2Hkh5p2/;;0;2;;Tenemos un nuevo concepto de tienda pensado para ti. Así vivimos la inauguración. ¡Te esperamos en nuestra tienda en @eltesoromedellin !;leonisa
197;1;16/05/2017 12:27:32 a.m.;Normal;https://scontent.cdninstagram.com/vp/189f57ac3aa1080f5f116331ddeaa2e4/5AB38330/t51.2885-15/s320x320/e15/18512702_1847735178810516_8652417823466848256_n.jpg;0;195;https://www.instagram.com/p/BUIhIQqlOFT/;;0;2;mehaceunica,leonisa,comotuninguna;Creativas, divertidas, positivas o apasionadas... Nos visitaron mujeres auténticas en nuestra inauguración. ¿Y a ti qué te hace única en el mundo? #leonisa #mehaceunica #comotuninguna;leonisa
1876;1;15/05/2017 10:00:40 p.m.;Normal;https://scontent.cdninstagram.com/vp/1fc3b2979b9c1786a512e4b3d69cb574/5B315DAC/t51.2885-15/s320x320/e35/18445000_1289003357881382_4875364102362365952_n.jpg;0;1856;https://www.instagram.com/p/BUIQUmABVtv/;;0;20;mehaceunica,leonisa,comotuninguna;Si te perdiste nuestro desfile de inauguración en @eltesoromedellin, te compartimos los mejores momentos 📸 #leonisa #comotuninguna #mehaceunica;leonisa
212;1;15/05/2017 1:13:17 a.m.;Normal;https://scontent.cdninstagram.com/vp/90bb5126864f12a5661cf7e4a1f59f48/5AB3A1D7/t51.2885-15/s320x320/e15/18513838_1201963629915156_6006353979242446848_n.jpg;0;211;https://www.instagram.com/p/BUGBkZFhSdR/;;0;1;mehaceunica,leonisa,comotuninguna;Durante nuestra inauguración en El Tesoro, nos respondieron esta pregunta. Ahora, cuéntanos tú también qué hace única a tu mamá y déjale mucho ❤️ #comotuninguna #mehaceunica #leonisa;leonisa
525;1;14/05/2017 10:55:18 p.m.;Normal;https://scontent.cdninstagram.com/vp/4a2d6f81c83be90131ea6a7c275d269b/5B418353/t51.2885-15/s320x320/e35/18444308_329053854178174_1103166563340517376_n.jpg;0;523;https://www.instagram.com/p/BUFxx0zBkJc/;;0;2;mehaceunica,leonisa,comotuninguna;Eres todo para mí y siempre serás parte de mí ¡Feliz día mamá! #leonisa #comotuninguna #mehaceunica;leonisa
408;1;14/05/2017 7:18:34 p.m.;Normal;https://scontent.cdninstagram.com/vp/294161df1f9599c97fa47301c02a4e91/5AB3A62E/t51.2885-15/s320x320/e15/18443310_1557870237570970_5975316986488422400_n.jpg;0;406;https://www.instagram.com/p/BUFY-bmhxyP/;;0;2;leonisa,comotuninguna;"¡Feliz Día Mamá! Hoy y siempre celebramos el amor incondicional. 
#comotuninguna #leonisa";leonisa
